path	lines	elementary object/application	consumers (current static caller signal)	superseding owner	disposition	target	verification
crates/holonic-life/src/native_intelligence/returned_difference_deposit.rs	422	crate source; elementary object mapping unresolved pending semantic owner review	4 tracked source files mention `returned_difference_deposit` as an identifier; examples: crates/holonic-life/src/native_intelligence/mod.rs, crates/holonic-life/src/native_intelligence/situated_cultivation/mod.rs, crates/holonic-life/src/native_intelligence/situated_cultivation/resident.rs, crates/holonic-life/src/native_intelligence/source_neutral_rest.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/scaffold_cultivation.rs	846	crate source; elementary object mapping unresolved pending semantic owner review	4 tracked source files mention `scaffold_cultivation` as an identifier; examples: crates/holonic-life/src/native_intelligence/mod.rs, crates/holonic-life/src/native_intelligence/morphology_commit.rs, crates/holonic-life/src/native_intelligence/morphology_package.rs, crates/holonic-life/src/native_intelligence/world_return.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/situated_cultivation/cultivation.rs	555	crate source; elementary object mapping unresolved pending semantic owner review	143 tracked source files mention `cultivation` as an identifier; examples: applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs, applications/holon-plate/tests/cli.rs, applications/holon-plate/tests/plate_mouth.rs, applications/holonics-workbench/src/adapters/hna.rs, applications/holonics-workbench/src/adapters/workspace.rs, applications/holonics-workbench/src/runtime.rs, crates/holonic-circulation-abi/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/situated_cultivation/deposit.rs	808	crate source; elementary object mapping unresolved pending semantic owner review	229 tracked source files mention `deposit` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/main.rs, applications/holon-plate/src/registry.rs, applications/holon-plate/src/schema.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/rebase.rs, applications/holon-plate/src/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/situated_cultivation/mod.rs	272	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/situated_cultivation/resident.rs	635	crate source; elementary object mapping unresolved pending semantic owner review	534 tracked source files mention `resident` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-abi/src/morphological_condition_cuda.rs, crates/holonic-abi/src/text_restrict_cuda.rs, crates/holonic-body/src/carriage/register_chart.rs, crates/holonic-body/src/chart.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/manifold/body_mount.rs, crates/holonic-core/src/conformance.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/situated_difference.rs	1005	crate source; elementary object mapping unresolved pending semantic owner review	8 tracked source files mention `situated_difference` as an identifier; examples: crates/holonic-life/examples/the_published_native_seam_returns_one_situated_difference_uar3.rs, crates/holonic-life/examples/the_situated_world_return_deposits_and_remounts_the_same_athena_body_uar3.rs, crates/holonic-life/src/native_intelligence/mod.rs, crates/holonic-life/src/native_intelligence/returned_difference_deposit.rs, crates/holonic-life/src/native_intelligence/situated_cultivation/mod.rs, crates/holonic-life/src/native_intelligence/source_neutral_rest.rs, crates/holonic-life/src/native_intelligence/source_neutral_rest/conduct.rs, crates/holonic-life/src/native_intelligence/source_neutral_rest/wire.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_cold.rs	791	crate source; elementary object mapping unresolved pending semantic owner review	2 tracked source files mention `source_neutral_cold` as an identifier; examples: crates/holonic-life/src/native_intelligence/exterior_relational_witness.rs, crates/holonic-life/src/native_intelligence/mod.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_relational.rs	1198	crate source; elementary object mapping unresolved pending semantic owner review	3 tracked source files mention `source_neutral_relational` as an identifier; examples: crates/holonic-life/src/native_intelligence/mod.rs, crates/holonic-life/src/native_intelligence/source_neutral_cold.rs, crates/holonic-life/src/native_intelligence/source_neutral_rest.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_relational/morphology.rs	242	crate source; elementary object mapping unresolved pending semantic owner review	263 tracked source files mention `morphology` as an identifier; examples: applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/mod.rs, applications/holon-plate/src/tests.rs, applications/holonics-workbench/src/cli.rs, applications/holonics-workbench/src/presentation.rs, applications/holonics-workbench/src/runtime.rs, crates/holonic-abi/src/morphological_conduct_cuda.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_relational/pair_current.rs	222	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `pair_current` as an identifier; examples: crates/holonic-life/src/native_intelligence/source_neutral_relational.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_relational/realization.rs	1392	crate source; elementary object mapping unresolved pending semantic owner review	217 tracked source files mention `realization` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holonics-workbench/src/runtime.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/law.rs, crates/holonic-body/src/medium.rs, crates/holonic-body/src/seam.rs, crates/holonic-core/src/exact_linear/bilinear.rs, crates/holonic-core/src/hardware_cover.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_relational/realization_tests.rs	178	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `realization_tests` as an identifier; examples: crates/holonic-life/src/native_intelligence/source_neutral_relational/realization.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_rest.rs	1095	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `source_neutral_rest` as an identifier; examples: crates/holonic-life/src/native_intelligence/mod.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_rest/ablation_wire.rs	91	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `ablation_wire` as an identifier; examples: crates/holonic-life/src/native_intelligence/source_neutral_rest.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_rest/conduct.rs	1159	crate source; elementary object mapping unresolved pending semantic owner review	351 tracked source files mention `conduct` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holonics-workbench/src/adapters/engine.rs, applications/holonics-workbench/src/adapters/workspace.rs, applications/holonics-workbench/src/cli.rs, applications/holonics-workbench/src/presentation.rs, applications/holonics-workbench/src/runtime.rs, applications/holonics-workbench/tests/workspace_cli.rs, crates/holonic-abi/src/active.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_rest/cultivation.rs	1218	crate source; elementary object mapping unresolved pending semantic owner review	143 tracked source files mention `cultivation` as an identifier; examples: applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs, applications/holon-plate/tests/cli.rs, applications/holon-plate/tests/plate_mouth.rs, applications/holonics-workbench/src/adapters/hna.rs, applications/holonics-workbench/src/adapters/workspace.rs, applications/holonics-workbench/src/runtime.rs, crates/holonic-circulation-abi/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_rest/exterior_wire.rs	32	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `exterior_wire` as an identifier; examples: crates/holonic-life/src/native_intelligence/source_neutral_rest.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_rest/resident.rs	1418	crate source; elementary object mapping unresolved pending semantic owner review	534 tracked source files mention `resident` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-abi/src/morphological_condition_cuda.rs, crates/holonic-abi/src/text_restrict_cuda.rs, crates/holonic-body/src/carriage/register_chart.rs, crates/holonic-body/src/chart.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/manifold/body_mount.rs, crates/holonic-core/src/conformance.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/source_neutral_rest/wire.rs	1499	crate source; elementary object mapping unresolved pending semantic owner review	349 tracked source files mention `wire` as an identifier; examples: applications/holon-plate/src/census.rs, applications/holon-plate/src/deed.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/schema.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/mod.rs, applications/holon-plate/src/schemas/rebase.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/types.rs	147	crate source; elementary object mapping unresolved pending semantic owner review	100 tracked source files mention `types` as an identifier; examples: accelerators/rust-gpu/src/lib.rs, crates/holonic-abi/src/emission.rs, crates/holonic-body/src/medium.rs, crates/holonic-core/src/exact_linear.rs, crates/holonic-core/src/rational_polynomial/tests.rs, crates/holonic-core/src/restriction/fibre.rs, crates/holonic-core/src/restriction/tower.rs, crates/holonic-core/src/restriction/tube.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/native_intelligence/world_return.rs	575	crate source; elementary object mapping unresolved pending semantic owner review	36 tracked source files mention `world_return` as an identifier; examples: crates/holonic-life/examples/l0/product.rs, crates/holonic-life/examples/l3/product.rs, crates/holonic-life/examples/l4/product.rs, crates/holonic-life/examples/n3/cultivation.rs, crates/holonic-life/examples/n3/product.rs, crates/holonic-life/examples/n4/product.rs, crates/holonic-life/examples/n4/rest.rs, crates/holonic-life/examples/r6/product.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/presentation_quotient.rs	1173	crate source; elementary object mapping unresolved pending semantic owner review	5 tracked source files mention `presentation_quotient` as an identifier; examples: crates/holonic-life/examples/the_horizon_is_a_coordinate_and_the_emission_keeps_its_cross.rs, crates/holonic-life/examples/the_response_is_the_block_at_a_bounded_context.rs, crates/holonic-life/src/agentic_language.rs, crates/holonic-life/src/causal_language.rs, crates/holonic-life/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/receiver_history.rs	243	crate source; elementary object mapping unresolved pending semantic owner review	10 tracked source files mention `receiver_history` as an identifier; examples: crates/holonic-life/examples/the_complete_exchange_enters_one_athena_ecology_before_returns_open.rs, crates/holonic-life/examples/the_receiver_history_congruence_replaces_the_trigram_table.rs, crates/holonic-life/examples/the_returned_exchange_boundary_founds_one_compact_native_factor_cover.rs, crates/holonic-life/src/lib.rs, crates/holonic-life/src/native_intelligence/exchange_realization.rs, crates/holonic-life/src/native_intelligence/recurrent_factor_complex.rs, crates/holonic-life/src/native_intelligence/source_neutral_rest/conduct.rs, crates/holonic-life/src/native_intelligence/source_neutral_rest/cultivation.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/receiver_history/roles.rs	195	crate source; elementary object mapping unresolved pending semantic owner review	42 tracked source files mention `roles` as an identifier; examples: crates/holonic-engine/examples/the_seam_founds_and_the_flow_dissipates.rs, crates/holonic-engine/kernels/field_normal_material.cuh, crates/holonic-engine/kernels/refine_shell/refine_shared.cuh, crates/holonic-engine/src/contact_gluing.rs, crates/holonic-engine/src/cultivated_rest/directory.rs, crates/holonic-engine/src/evaluation_discipline.rs, crates/holonic-engine/src/holonic_intelligence/operative_condensation.rs, crates/holonic-engine/src/holonic_intelligence/operative_roles.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/receiver_history/system.rs	371	crate source; elementary object mapping unresolved pending semantic owner review	112 tracked source files mention `system` as an identifier; examples: applications/holon-plate/tests/plate_mouth.rs, crates/holonic-body/src/medium.rs, crates/holonic-body/src/num.rs, crates/holonic-body/src/register.rs, crates/holonic-core/src/exact_linear/joint_bilinear.rs, crates/holonic-core/src/law.rs, crates/holonic-core/src/prime_image_algebra/tests.rs, crates/holonic-engine/examples/codec_separation_cross_check.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/receiver_history/types.rs	120	crate source; elementary object mapping unresolved pending semantic owner review	100 tracked source files mention `types` as an identifier; examples: accelerators/rust-gpu/src/lib.rs, crates/holonic-abi/src/emission.rs, crates/holonic-body/src/medium.rs, crates/holonic-core/src/exact_linear.rs, crates/holonic-core/src/rational_polynomial/tests.rs, crates/holonic-core/src/restriction/fibre.rs, crates/holonic-core/src/restriction/tower.rs, crates/holonic-core/src/restriction/tube.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/reconstruction_fiber.rs	683	crate source; elementary object mapping unresolved pending semantic owner review	6 tracked source files mention `reconstruction_fiber` as an identifier; examples: crates/holonic-engine/src/embedding_fiber.rs, crates/holonic-engine/src/lib.rs, crates/holonic-engine/src/move_species.rs, crates/holonic-engine/src/ported_operation.rs, crates/holonic-life/examples/the_token_reconstruction_remains_a_fiber.rs, crates/holonic-life/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/reconstruction_fiber/edit.rs	181	crate source; elementary object mapping unresolved pending semantic owner review	17 tracked source files mention `edit` as an identifier; examples: crates/holonic-engine/kernels/exact_embedding_fiber.cu, crates/holonic-engine/src/artifact_release.rs, crates/holonic-engine/src/artifact_release/tests.rs, crates/holonic-engine/src/edit_rigidity.rs, crates/holonic-engine/src/edit_rigidity/tests.rs, crates/holonic-engine/src/embedding_fiber.rs, crates/holonic-engine/src/evaluation_discipline.rs, crates/holonic-engine/src/evaluation_discipline/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/reconstruction_fiber/tests.rs	333	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/recurrent_section.rs	815	crate source; elementary object mapping unresolved pending semantic owner review	4 tracked source files mention `recurrent_section` as an identifier; examples: crates/holonic-life/examples/the_code_material_returns_its_world_line.rs, crates/holonic-life/examples/the_conditioned_section_returns_after_detachment.rs, crates/holonic-life/src/algorithmic_material.rs, crates/holonic-life/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/recurrent_section_cuda.rs	489	crate source; elementary object mapping unresolved pending semantic owner review	5 tracked source files mention `recurrent_section_cuda` as an identifier; examples: crates/holonic-life/examples/the_code_material_returns_its_world_line.rs, crates/holonic-life/examples/the_conditioned_section_returns_after_detachment.rs, crates/holonic-life/src/algorithmic_material.rs, crates/holonic-life/src/lib.rs, crates/holonic-life/src/recurrent_section.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/reintegrating_elaboration.rs	1493	crate source; elementary object mapping unresolved pending semantic owner review	2 tracked source files mention `reintegrating_elaboration` as an identifier; examples: crates/holonic-life/examples/eros_reintegrating_elaboration.rs, crates/holonic-life/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/relational_language.rs	70	crate source; elementary object mapping unresolved pending semantic owner review	16 tracked source files mention `relational_language` as an identifier; examples: crates/holonic-life/examples/eros_agentic_research_conversation.rs, crates/holonic-life/examples/eros_laboratory_interlocutor.rs, crates/holonic-life/src/agentic_language.rs, crates/holonic-life/src/agentic_language/relational_return.rs, crates/holonic-life/src/laboratory_language.rs, crates/holonic-life/src/lib.rs, crates/holonic-life/src/morphological_language/conduct.rs, crates/holonic-life/src/morphological_language/current.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/relational_language/codec.rs	1395	crate source; elementary object mapping unresolved pending semantic owner review	245 tracked source files mention `codec` as an identifier; examples: applications/holon-plate/src/lib.rs, applications/holon-plate/src/main.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/registry.rs, applications/holon-plate/src/schema.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/mod.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/relational_language/ecology.rs	1722	crate source; elementary object mapping unresolved pending semantic owner review	354 tracked source files mention `ecology` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/deed.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/schemas/mod.rs, applications/holon-plate/src/schemas/rebase.rs, applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/relational_language/tests.rs	1126	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/relational_language/transport.rs	560	crate source; elementary object mapping unresolved pending semantic owner review	549 tracked source files mention `transport` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/derivation-atlas/src/main.rs, applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/tests.rs, applications/holon-plate/tests/plate_mouth.rs, applications/holonics-workbench/tests/native_checkpoint_process.rs, crates/holonic-abi/src/active.rs, crates/holonic-abi/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/relational_language/types.rs	438	crate source; elementary object mapping unresolved pending semantic owner review	100 tracked source files mention `types` as an identifier; examples: accelerators/rust-gpu/src/lib.rs, crates/holonic-abi/src/emission.rs, crates/holonic-body/src/medium.rs, crates/holonic-core/src/exact_linear.rs, crates/holonic-core/src/rational_polynomial/tests.rs, crates/holonic-core/src/restriction/fibre.rs, crates/holonic-core/src/restriction/tower.rs, crates/holonic-core/src/restriction/tube.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/research_intelligence.rs	828	crate source; elementary object mapping unresolved pending semantic owner review	3 tracked source files mention `research_intelligence` as an identifier; examples: crates/holonic-life/examples/eros_agentic_research_conversation.rs, crates/holonic-life/examples/eros_heterogeneous_research_world.rs, crates/holonic-life/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/resonance_ecology.rs	1076	crate source; elementary object mapping unresolved pending semantic owner review	13 tracked source files mention `resonance_ecology` as an identifier; examples: crates/holonic-life/examples/eros_placement_over_real_charts.rs, crates/holonic-life/examples/eros_repository_language_agent.rs, crates/holonic-life/examples/eros_resonant_corpus_current.rs, crates/holonic-life/examples/eros_resonant_generation.rs, crates/holonic-life/src/causal_language.rs, crates/holonic-life/src/lib.rs, crates/holonic-life/src/morphological_language.rs, crates/holonic-life/src/morphological_language/condition_cuda.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/resonance_ecology/ecology.rs	570	crate source; elementary object mapping unresolved pending semantic owner review	354 tracked source files mention `ecology` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/deed.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/schemas/mod.rs, applications/holon-plate/src/schemas/rebase.rs, applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/resonance_ecology/tests.rs	371	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/returned_conduct.rs	2459	crate source; elementary object mapping unresolved pending semantic owner review	3 tracked source files mention `returned_conduct` as an identifier; examples: crates/holonic-engine/src/lib.rs, crates/holonic-life/examples/the_conditioning_return_crosses_the_seal.rs, crates/holonic-life/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/returned_contact_cuda.rs	1126	crate source; elementary object mapping unresolved pending semantic owner review	8 tracked source files mention `returned_contact_cuda` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-abi/src/lib.rs, crates/holonic-life/examples/m6/incidence.rs, crates/holonic-life/examples/the_conditioning_return_crosses_the_seal.rs, crates/holonic-life/examples/the_total_descent_route_cultivates_the_first_athena_variant.rs, crates/holonic-life/src/lib.rs, crates/holonic-life/src/morphological_language/conduct_cuda.rs, crates/holonic-life/src/returned_conduct.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/suffix_ecology.rs	3007	crate source; elementary object mapping unresolved pending semantic owner review	21 tracked source files mention `suffix_ecology` as an identifier; examples: crates/holonic-engine/src/statement_grammar.rs, crates/holonic-life/examples/eros_causal_language_generation.rs, crates/holonic-life/examples/eros_generates_text.rs, crates/holonic-life/examples/eros_placement_over_real_charts.rs, crates/holonic-life/examples/eros_resonant_generation.rs, crates/holonic-life/examples/the_arc_is_the_composition_operator.rs, crates/holonic-life/examples/the_atlas_conducts_and_the_container_is_the_comparison.rs, crates/holonic-life/examples/the_composition_joins_spans_at_forks.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/synchronized_occurrence.rs	532	crate source; elementary object mapping unresolved pending semantic owner review	8 tracked source files mention `synchronized_occurrence` as an identifier; examples: crates/holonic-life/examples/eros_synchronized_grid_ecology.rs, crates/holonic-life/examples/the_conditioned_section_returns_after_detachment.rs, crates/holonic-life/examples/the_deposit_licenses_the_re_emission.rs, crates/holonic-life/examples/the_one_athena_ecology_listens_sees_speaks_forms_images_and_cultivates_sens6.rs, crates/holonic-life/examples/the_open_athena_world_tube_recurs_and_returns_lawful_silence_sens3.rs, crates/holonic-life/examples/the_synchronized_sensory_world_tube_cultivates_one_athena_body_sens2.rs, crates/holonic-life/src/lib.rs, crates/holonic-life/src/native_intelligence/membrane_transport.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/synchronized_occurrence/chart.rs	848	crate source; elementary object mapping unresolved pending semantic owner review	771 tracked source files mention `chart` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, accelerators/rust-gpu/src/lib.rs, applications/holonics-workbench/src/adapters/engine.rs, applications/holonics-workbench/src/adapters/soulkiller.rs, applications/holonics-workbench/src/session_stream.rs, crates/holonic-abi/src/emission.rs, crates/holonic-abi/src/morphological_condition_cuda.rs, crates/holonic-abi/src/returned_contact_cuda.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
